device_mac,device_name,temperature,humidity,energy_amp,relay_status,timestamp
A0:B1:C2:D3:E4:F5,Air Purifier,21.26,53.56,0.2866,on,2026-02-01 23:30:00
A0:B1:C2:D3:E4:F5,Air Purifier,21.61,54.47,0.3345,on,2026-02-01 23:35:00
A0:B1:C2:D3:E4:F5,Air Purifier,21.7,54.96,0.42,on,2026-02-01 23:40:00
A0:B1:C2:D3:E4:F5,Air Purifier,21.25,57.17,0.2653,on,2026-02-01 23:45:00
A0:B1:C2:D3:E4:F5,Air Purifier,21.85,54.58,0.2727,on,2026-02-01 23:50:00
A0:B1:C2:D3:E4:F5,Air Purifier,22.57,55.77,0.327,on,2026-02-01 23:55:00
11:22:33:44:55:66,Office PC,24.47,45.99,0.0,off,2026-01-26 00:00:00
11:22:33:44:55:66,Office PC,24.18,46.38,0.0,off,2026-01-26 00:05:00
11:22:33:44:55:66,Office PC,23.71,43.94,0.0,off,2026-01-26 00:10:00
11:22:33:44:55:66,Office PC,24.04,44.86,0.0,off,2026-01-26 00:15:00
11:22:33:44:55:66,Office PC,24.0,43.15,0.0,off,2026-01-26 00:20:00
11:22:33:44:55:66,Office PC,24.33,46.32,0.0,off,2026-01-26 00:25:00
11:22:33:44:55:66,Office PC,24.54,44.95,0.0,off,2026-01-26 00:30:00
11:22:33:44:55:66,Office PC,24.58,45.07,0.0,off,2026-01-26 00:35:00
11:22:33:44:55:66,Office PC,24.17,44.79,0.0,off,2026-01-26 00:40:00
11:22:33:44:55:66,Office PC,24.76,45.65,0.0,off,2026-01-26 00:45:00
11:22:33:44:55:66,Office PC,23.92,44.66,0.0,off,2026-01-26 00:50:00
11:22:33:44:55:66,Office PC,24.17,43.88,0.0,off,2026-01-26 00:55:00
11:22:33:44:55:66,Office PC,24.35,44.79,0.0,off,2026-01-26 01:00:00
11:22:33:44:55:66,Office PC,23.95,45.35,0.0,off,2026-01-26 01:05:00
11:22:33:44:55:66,Office PC,24.09,43.6,0.0,off,2026-01-26 01:10:00
11:22:33:44:55:66,Office PC,24.84,46.84,0.0,off,2026-01-26 01:15:00
11:22:33:44:55:66,Office PC,23.89,44.73,0.0,off,2026-01-26 01:20:00
11:22:33:44:55:66,Office PC,24.42,45.31,0.0,off,2026-01-26 01:25:00
11:22:33:44:55:66,Office PC,24.83,42.44,0.0,off,2026-01-26 01:30:00
11:22:33:44:55:66,Office PC,24.81,44.02,0.0,off,2026-01-26 01:35:00
11:22:33:44:55:66,Office PC,24.21,45.16,0.0,off,2026-01-26 01:40:00
11:22:33:44:55:66,Office PC,25.17,44.81,0.0,off,2026-01-26 01:45:00
11:22:33:44:55:66,Office PC,24.84,43.92,0.0,off,2026-01-26 01:50:00
11:22:33:44:55:66,Office PC,24.62,43.66,0.0,off,2026-01-26 01:55:00
11:22:33:44:55:66,Office PC,24.86,43.9,0.0,off,2026-01-26 02:00:00
11:22:33:44:55:66,Office PC,24.95,44.44,0.0,off,2026-01-26 02:05:00
11:22:33:44:55:66,Office PC,24.46,43.62,0.0,off,2026-01-26 02:10:00
11:22:33:44:55:66,Office PC,25.32,44.76,0.0,off,2026-01-26 02:15:00
11:22:33:44:55:66,Office PC,25.04,44.05,0.0,off,2026-01-26 02:20:00
11:22:33:44:55:66,Office PC,25.19,44.02,0.0,off,2026-01-26 02:25:00
11:22:33:44:55:66,Office PC,25.06,43.85,0.0,off,2026-01-26 02:30:00
11:22:33:44:55:66,Office PC,25.08,43.82,0.0,off,2026-01-26 02:35:00
11:22:33:44:55:66,Office PC,25.07,43.12,0.0,off,2026-01-26 02:40:00
11:22:33:44:55:66,Office PC,24.65,43.29,0.0,off,2026-01-26 02:45:00
11:22:33:44:55:66,Office PC,25.18,43.05,0.0,off,2026-01-26 02:50:00
11:22:33:44:55:66,Office PC,25.69,42.5,0.0,off,2026-01-26 02:55:00
11:22:33:44:55:66,Office PC,25.28,42.76,0.0,off,2026-01-26 03:00:00
11:22:33:44:55:66,Office PC,25.58,43.07,0.0,off,2026-01-26 03:05:00
11:22:33:44:55:66,Office PC,26.65,42.17,0.0,off,2026-01-26 03:10:00
11:22:33:44:55:66,Office PC,26.07,43.57,0.0,off,2026-01-26 03:15:00
11:22:33:44:55:66,Office PC,25.88,42.01,0.0,off,2026-01-26 03:20:00
11:22:33:44:55:66,Office PC,25.23,46.1,0.0,off,2026-01-26 03:25:00
11:22:33:44:55:66,Office PC,25.83,43.39,0.0,off,2026-01-26 03:30:00
11:22:33:44:55:66,Office PC,25.91,42.85,0.0806,on,2026-01-26 03:35:00
11:22:33:44:55:66,Office PC,26.1,42.5,0.0,off,2026-01-26 03:40:00
11:22:33:44:55:66,Office PC,25.52,43.17,0.0,off,2026-01-26 03:45:00
11:22:33:44:55:66,Office PC,26.56,42.91,0.0,off,2026-01-26 03:50:00
11:22:33:44:55:66,Office PC,26.38,43.02,0.0,off,2026-01-26 03:55:00
11:22:33:44:55:66,Office PC,25.69,44.18,0.0,off,2026-01-26 04:00:00
11:22:33:44:55:66,Office PC,25.98,42.26,0.0,off,2026-01-26 04:05:00
11:22:33:44:55:66,Office PC,25.17,39.97,0.0,off,2026-01-26 04:10:00
11:22:33:44:55:66,Office PC,25.97,41.15,0.0,off,2026-01-26 04:15:00
11:22:33:44:55:66,Office PC,25.17,42.33,0.0,off,2026-01-26 04:20:00
11:22:33:44:55:66,Office PC,25.26,42.0,0.0,off,2026-01-26 04:25:00
11:22:33:44:55:66,Office PC,26.05,41.77,0.0,off,2026-01-26 04:30:00
11:22:33:44:55:66,Office PC,25.48,43.71,0.0,off,2026-01-26 04:35:00
11:22:33:44:55:66,Office PC,25.9,42.26,0.0,off,2026-01-26 04:40:00
11:22:33:44:55:66,Office PC,25.75,42.02,0.0,off,2026-01-26 04:45:00
11:22:33:44:55:66,Office PC,25.78,41.81,0.0,off,2026-01-26 04:50:00
11:22:33:44:55:66,Office PC,26.57,41.75,0.0,off,2026-01-26 04:55:00
11:22:33:44:55:66,Office PC,26.45,42.65,0.0,off,2026-01-26 05:00:00
11:22:33:44:55:66,Office PC,25.4,41.41,0.0,off,2026-01-26 05:05:00
11:22:33:44:55:66,Office PC,25.49,41.24,0.0,off,2026-01-26 05:10:00
11:22:33:44:55:66,Office PC,26.61,41.61,0.0,off,2026-01-26 05:15:00
11:22:33:44:55:66,Office PC,26.16,40.47,0.0,off,2026-01-26 05:20:00
11:22:33:44:55:66,Office PC,25.95,40.63,0.0,off,2026-01-26 05:25:00
11:22:33:44:55:66,Office PC,25.96,41.15,0.0,off,2026-01-26 05:30:00
11:22:33:44:55:66,Office PC,25.34,39.99,0.0,off,2026-01-26 05:35:00
11:22:33:44:55:66,Office PC,25.69,38.85,0.0,off,2026-01-26 05:40:00
11:22:33:44:55:66,Office PC,26.14,40.58,0.0,off,2026-01-26 05:45:00
11:22:33:44:55:66,Office PC,26.48,40.7,0.0,off,2026-01-26 05:50:00
11:22:33:44:55:66,Office PC,26.06,41.76,0.0,off,2026-01-26 05:55:00
11:22:33:44:55:66,Office PC,26.33,37.54,0.0,off,2026-01-26 06:00:00
11:22:33:44:55:66,Office PC,25.94,40.29,0.0,off,2026-01-26 06:05:00
11:22:33:44:55:66,Office PC,26.38,39.43,0.0,off,2026-01-26 06:10:00
11:22:33:44:55:66,Office PC,26.01,39.34,0.0,off,2026-01-26 06:15:00
11:22:33:44:55:66,Office PC,25.18,38.18,0.0,off,2026-01-26 06:20:00
11:22:33:44:55:66,Office PC,25.78,38.17,0.0,off,2026-01-26 06:25:00
11:22:33:44:55:66,Office PC,25.58,39.86,0.0,off,2026-01-26 06:30:00
11:22:33:44:55:66,Office PC,26.35,39.37,0.0,off,2026-01-26 06:35:00
11:22:33:44:55:66,Office PC,25.02,38.86,0.0,off,2026-01-26 06:40:00
11:22:33:44:55:66,Office PC,26.31,40.63,0.0,off,2026-01-26 06:45:00
11:22:33:44:55:66,Office PC,25.8,38.8,0.0,off,2026-01-26 06:50:00
11:22:33:44:55:66,Office PC,25.36,39.31,0.0,off,2026-01-26 06:55:00
11:22:33:44:55:66,Office PC,26.0,37.35,0.0,off,2026-01-26 07:00:00
11:22:33:44:55:66,Office PC,25.83,38.58,0.0,off,2026-01-26 07:05:00
11:22:33:44:55:66,Office PC,26.12,39.18,0.0,off,2026-01-26 07:10:00
11:22:33:44:55:66,Office PC,26.29,40.37,0.0,off,2026-01-26 07:15:00
11:22:33:44:55:66,Office PC,26.58,36.83,0.0,off,2026-01-26 07:20:00
11:22:33:44:55:66,Office PC,26.68,38.13,0.0,off,2026-01-26 07:25:00
11:22:33:44:55:66,Office PC,25.81,40.36,0.0,off,2026-01-26 07:30:00
11:22:33:44:55:66,Office PC,26.21,36.67,0.0,off,2026-01-26 07:35:00
11:22:33:44:55:66,Office PC,25.07,38.19,0.0,off,2026-01-26 07:40:00
11:22:33:44:55:66,Office PC,25.79,37.35,0.0,off,2026-01-26 07:45:00
11:22:33:44:55:66,Office PC,25.83,36.26,0.0,off,2026-01-26 07:50:00
11:22:33:44:55:66,Office PC,26.63,37.75,0.0,off,2026-01-26 07:55:00
11:22:33:44:55:66,Office PC,25.67,35.76,0.0,off,2026-01-26 08:00:00
11:22:33:44:55:66,Office PC,25.55,36.26,0.0,off,2026-01-26 08:05:00
11:22:33:44:55:66,Office PC,26.14,38.47,0.0,off,2026-01-26 08:10:00
11:22:33:44:55:66,Office PC,26.21,39.04,0.0,off,2026-01-26 08:15:00
11:22:33:44:55:66,Office PC,25.77,38.43,0.0,off,2026-01-26 08:20:00
11:22:33:44:55:66,Office PC,25.87,36.31,0.0,off,2026-01-26 08:25:00
11:22:33:44:55:66,Office PC,25.87,36.8,0.0,off,2026-01-26 08:30:00
11:22:33:44:55:66,Office PC,25.69,37.06,0.0,off,2026-01-26 08:35:00
11:22:33:44:55:66,Office PC,25.51,34.0,0.0,off,2026-01-26 08:40:00
11:22:33:44:55:66,Office PC,25.47,35.81,0.0,off,2026-01-26 08:45:00
11:22:33:44:55:66,Office PC,25.62,36.25,0.0,off,2026-01-26 08:50:00
11:22:33:44:55:66,Office PC,25.82,35.93,0.0,off,2026-01-26 08:55:00
11:22:33:44:55:66,Office PC,25.28,36.78,0.0807,on,2026-01-26 09:00:00
11:22:33:44:55:66,Office PC,25.77,35.43,1.2094,on,2026-01-26 09:05:00
11:22:33:44:55:66,Office PC,25.35,38.05,0.0841,on,2026-01-26 09:10:00
11:22:33:44:55:66,Office PC,25.07,34.17,1.2149,on,2026-01-26 09:15:00
11:22:33:44:55:66,Office PC,25.23,35.81,1.15,on,2026-01-26 09:20:00
11:22:33:44:55:66,Office PC,25.12,35.63,1.5159,on,2026-01-26 09:25:00
11:22:33:44:55:66,Office PC,24.72,36.43,2.284,on,2026-01-26 09:30:00
11:22:33:44:55:66,Office PC,25.4,34.84,1.6386,on,2026-01-26 09:35:00
11:22:33:44:55:66,Office PC,25.64,36.45,0.9831,on,2026-01-26 09:40:00
11:22:33:44:55:66,Office PC,24.52,34.44,1.6653,on,2026-01-26 09:45:00
11:22:33:44:55:66,Office PC,24.55,35.63,1.964,on,2026-01-26 09:50:00
11:22:33:44:55:66,Office PC,24.8,35.25,1.194,on,2026-01-26 09:55:00
11:22:33:44:55:66,Office PC,25.0,36.57,1.872,on,2026-01-26 10:00:00
11:22:33:44:55:66,Office PC,24.49,36.82,2.3257,on,2026-01-26 10:05:00
11:22:33:44:55:66,Office PC,24.77,34.56,1.028,on,2026-01-26 10:10:00
11:22:33:44:55:66,Office PC,24.97,34.79,1.8874,on,2026-01-26 10:15:00
11:22:33:44:55:66,Office PC,24.48,36.28,1.3566,on,2026-01-26 10:20:00
11:22:33:44:55:66,Office PC,24.92,36.75,1.5238,on,2026-01-26 10:25:00
11:22:33:44:55:66,Office PC,24.74,35.57,0.1021,on,2026-01-26 10:30:00
11:22:33:44:55:66,Office PC,25.05,36.25,0.7143,on,2026-01-26 10:35:00
11:22:33:44:55:66,Office PC,23.8,35.65,1.9337,on,2026-01-26 10:40:00
11:22:33:44:55:66,Office PC,24.71,35.28,1.1893,on,2026-01-26 10:45:00
11:22:33:44:55:66,Office PC,23.88,36.23,0.0975,on,2026-01-26 10:50:00
11:22:33:44:55:66,Office PC,24.25,35.12,1.0677,on,2026-01-26 10:55:00
11:22:33:44:55:66,Office PC,24.34,33.59,1.5918,on,2026-01-26 11:00:00
11:22:33:44:55:66,Office PC,24.68,34.32,2.1921,on,2026-01-26 11:05:00
11:22:33:44:55:66,Office PC,25.54,33.38,1.5362,on,2026-01-26 11:10:00
11:22:33:44:55:66,Office PC,24.11,36.18,0.085,on,2026-01-26 11:15:00
11:22:33:44:55:66,Office PC,23.88,36.38,1.6188,on,2026-01-26 11:20:00
11:22:33:44:55:66,Office PC,23.87,34.74,1.2672,on,2026-01-26 11:25:00
11:22:33:44:55:66,Office PC,24.3,35.62,1.1176,on,2026-01-26 11:30:00
11:22:33:44:55:66,Office PC,23.33,34.78,1.0085,on,2026-01-26 11:35:00
11:22:33:44:55:66,Office PC,24.06,35.68,1.7531,on,2026-01-26 11:40:00
11:22:33:44:55:66,Office PC,24.42,35.43,1.9861,on,2026-01-26 11:45:00
11:22:33:44:55:66,Office PC,24.61,33.82,1.5646,on,2026-01-26 11:50:00
11:22:33:44:55:66,Office PC,23.65,33.86,1.9282,on,2026-01-26 11:55:00
11:22:33:44:55:66,Office PC,23.36,35.74,1.9621,on,2026-01-26 12:00:00
11:22:33:44:55:66,Office PC,24.27,36.27,1.3524,on,2026-01-26 12:05:00
11:22:33:44:55:66,Office PC,23.3,33.44,2.0194,on,2026-01-26 12:10:00
11:22:33:44:55:66,Office PC,23.53,36.13,1.7916,on,2026-01-26 12:15:00
11:22:33:44:55:66,Office PC,23.5,35.83,1.4824,on,2026-01-26 12:20:00
11:22:33:44:55:66,Office PC,23.43,35.0,1.8099,on,2026-01-26 12:25:00
11:22:33:44:55:66,Office PC,23.45,33.84,1.2943,on,2026-01-26 12:30:00
11:22:33:44:55:66,Office PC,23.11,34.26,1.2687,on,2026-01-26 12:35:00
11:22:33:44:55:66,Office PC,22.86,33.93,0.8751,on,2026-01-26 12:40:00
11:22:33:44:55:66,Office PC,23.82,34.74,1.6047,on,2026-01-26 12:45:00
11:22:33:44:55:66,Office PC,22.81,34.33,1.1449,on,2026-01-26 12:50:00
11:22:33:44:55:66,Office PC,23.39,35.93,1.8598,on,2026-01-26 12:55:00
11:22:33:44:55:66,Office PC,23.97,33.42,2.2045,on,2026-01-26 13:00:00
11:22:33:44:55:66,Office PC,23.34,37.24,1.4635,on,2026-01-26 13:05:00
11:22:33:44:55:66,Office PC,22.94,38.03,1.2102,on,2026-01-26 13:10:00
11:22:33:44:55:66,Office PC,23.49,35.8,0.0624,on,2026-01-26 13:15:00
11:22:33:44:55:66,Office PC,22.94,37.32,1.7828,on,2026-01-26 13:20:00
11:22:33:44:55:66,Office PC,23.81,35.03,1.8808,on,2026-01-26 13:25:00
11:22:33:44:55:66,Office PC,23.82,33.86,1.1402,on,2026-01-26 13:30:00
11:22:33:44:55:66,Office PC,23.02,37.47,1.5817,on,2026-01-26 13:35:00
11:22:33:44:55:66,Office PC,23.15,34.79,1.85,on,2026-01-26 13:40:00
11:22:33:44:55:66,Office PC,22.68,36.71,1.4508,on,2026-01-26 13:45:00
11:22:33:44:55:66,Office PC,23.39,36.4,1.0414,on,2026-01-26 13:50:00
11:22:33:44:55:66,Office PC,23.25,34.58,2.5594,on,2026-01-26 13:55:00
11:22:33:44:55:66,Office PC,22.81,35.96,1.1222,on,2026-01-26 14:00:00
11:22:33:44:55:66,Office PC,23.15,37.65,0.101,on,2026-01-26 14:05:00
11:22:33:44:55:66,Office PC,22.74,36.93,1.6192,on,2026-01-26 14:10:00
11:22:33:44:55:66,Office PC,22.59,34.51,1.3967,on,2026-01-26 14:15:00
11:22:33:44:55:66,Office PC,23.63,35.09,0.9965,on,2026-01-26 14:20:00
11:22:33:44:55:66,Office PC,22.36,35.48,1.7805,on,2026-01-26 14:25:00
11:22:33:44:55:66,Office PC,23.65,37.13,2.1552,on,2026-01-26 14:30:00
11:22:33:44:55:66,Office PC,22.18,34.53,0.0833,on,2026-01-26 14:35:00
11:22:33:44:55:66,Office PC,22.3,35.64,1.6606,on,2026-01-26 14:40:00
11:22:33:44:55:66,Office PC,22.81,36.2,2.1083,on,2026-01-26 14:45:00
11:22:33:44:55:66,Office PC,22.84,37.95,1.9698,on,2026-01-26 14:50:00
11:22:33:44:55:66,Office PC,22.2,36.18,1.7259,on,2026-01-26 14:55:00
11:22:33:44:55:66,Office PC,22.5,35.85,1.2706,on,2026-01-26 15:00:00
11:22:33:44:55:66,Office PC,22.93,35.55,1.0673,on,2026-01-26 15:05:00
11:22:33:44:55:66,Office PC,22.15,36.25,0.0,on,2026-01-26 15:10:00
11:22:33:44:55:66,Office PC,22.44,39.5,1.844,on,2026-01-26 15:15:00
11:22:33:44:55:66,Office PC,21.97,37.44,1.7965,on,2026-01-26 15:20:00
11:22:33:44:55:66,Office PC,22.54,37.89,1.9169,on,2026-01-26 15:25:00
11:22:33:44:55:66,Office PC,22.67,38.37,0.8897,on,2026-01-26 15:30:00
11:22:33:44:55:66,Office PC,22.85,37.72,0.9822,on,2026-01-26 15:35:00
11:22:33:44:55:66,Office PC,22.23,37.69,1.5341,on,2026-01-26 15:40:00
11:22:33:44:55:66,Office PC,21.65,39.04,1.8598,on,2026-01-26 15:45:00
11:22:33:44:55:66,Office PC,22.52,36.73,1.5712,on,2026-01-26 15:50:00
11:22:33:44:55:66,Office PC,23.09,38.99,1.5199,on,2026-01-26 15:55:00
11:22:33:44:55:66,Office PC,22.3,37.84,1.8026,on,2026-01-26 16:00:00
11:22:33:44:55:66,Office PC,22.72,37.45,1.2646,on,2026-01-26 16:05:00
11:22:33:44:55:66,Office PC,21.49,37.11,1.7057,on,2026-01-26 16:10:00
11:22:33:44:55:66,Office PC,22.45,40.24,2.1384,on,2026-01-26 16:15:00
11:22:33:44:55:66,Office PC,22.57,38.25,2.0153,on,2026-01-26 16:20:00
11:22:33:44:55:66,Office PC,22.18,39.28,0.1729,on,2026-01-26 16:25:00
11:22:33:44:55:66,Office PC,22.12,38.22,0.1665,on,2026-01-26 16:30:00
11:22:33:44:55:66,Office PC,22.34,36.96,1.3774,on,2026-01-26 16:35:00
11:22:33:44:55:66,Office PC,21.7,40.21,1.7791,on,2026-01-26 16:40:00
11:22:33:44:55:66,Office PC,23.48,39.79,2.0178,on,2026-01-26 16:45:00
11:22:33:44:55:66,Office PC,22.41,37.71,1.6523,on,2026-01-26 16:50:00
11:22:33:44:55:66,Office PC,22.43,40.16,2.1241,on,2026-01-26 16:55:00
11:22:33:44:55:66,Office PC,21.69,37.14,0.0435,on,2026-01-26 17:00:00
11:22:33:44:55:66,Office PC,21.74,37.03,1.5988,on,2026-01-26 17:05:00
11:22:33:44:55:66,Office PC,22.09,39.46,2.0587,on,2026-01-26 17:10:00
11:22:33:44:55:66,Office PC,21.87,39.12,1.2367,on,2026-01-26 17:15:00
11:22:33:44:55:66,Office PC,22.16,39.37,1.967,on,2026-01-26 17:20:00
11:22:33:44:55:66,Office PC,21.99,39.45,0.0984,on,2026-01-26 17:25:00
11:22:33:44:55:66,Office PC,22.5,37.54,1.4052,on,2026-01-26 17:30:00
11:22:33:44:55:66,Office PC,21.94,38.94,1.4106,on,2026-01-26 17:35:00
11:22:33:44:55:66,Office PC,22.02,38.51,1.8239,on,2026-01-26 17:40:00
11:22:33:44:55:66,Office PC,22.04,41.87,1.4283,on,2026-01-26 17:45:00
11:22:33:44:55:66,Office PC,22.2,40.55,2.0808,on,2026-01-26 17:50:00
11:22:33:44:55:66,Office PC,22.37,40.18,2.283,on,2026-01-26 17:55:00
11:22:33:44:55:66,Office PC,22.13,41.44,0.0,off,2026-01-26 18:00:00
11:22:33:44:55:66,Office PC,22.43,38.85,0.0,off,2026-01-26 18:05:00
11:22:33:44:55:66,Office PC,22.48,40.38,0.0,off,2026-01-26 18:10:00
11:22:33:44:55:66,Office PC,22.03,39.89,0.0,off,2026-01-26 18:15:00
11:22:33:44:55:66,Office PC,21.31,39.95,0.0,off,2026-01-26 18:20:00
11:22:33:44:55:66,Office PC,21.36,41.69,0.0,off,2026-01-26 18:25:00
11:22:33:44:55:66,Office PC,22.21,41.3,0.0,off,2026-01-26 18:30:00
11:22:33:44:55:66,Office PC,21.58,40.83,0.0,off,2026-01-26 18:35:00
11:22:33:44:55:66,Office PC,22.5,40.73,0.0,off,2026-01-26 18:40:00
11:22:33:44:55:66,Office PC,21.7,41.0,0.0,off,2026-01-26 18:45:00
11:22:33:44:55:66,Office PC,21.37,41.65,0.0,off,2026-01-26 18:50:00
11:22:33:44:55:66,Office PC,22.66,41.61,0.0,off,2026-01-26 18:55:00
11:22:33:44:55:66,Office PC,22.04,40.47,0.0,off,2026-01-26 19:00:00
11:22:33:44:55:66,Office PC,21.78,41.16,0.0,off,2026-01-26 19:05:00
11:22:33:44:55:66,Office PC,22.1,42.51,0.0,off,2026-01-26 19:10:00
11:22:33:44:55:66,Office PC,22.61,42.18,0.0,off,2026-01-26 19:15:00
11:22:33:44:55:66,Office PC,22.05,40.93,0.0,off,2026-01-26 19:20:00
11:22:33:44:55:66,Office PC,21.94,43.19,0.0,off,2026-01-26 19:25:00
11:22:33:44:55:66,Office PC,21.72,41.35,0.0,off,2026-01-26 19:30:00
11:22:33:44:55:66,Office PC,22.1,42.47,0.0,off,2026-01-26 19:35:00
11:22:33:44:55:66,Office PC,22.26,42.1,0.0,off,2026-01-26 19:40:00
11:22:33:44:55:66,Office PC,21.97,42.51,0.0,off,2026-01-26 19:45:00
11:22:33:44:55:66,Office PC,22.18,41.34,0.0,off,2026-01-26 19:50:00
11:22:33:44:55:66,Office PC,22.43,41.87,0.0,off,2026-01-26 19:55:00
11:22:33:44:55:66,Office PC,22.92,41.98,0.0,off,2026-01-26 20:00:00
11:22:33:44:55:66,Office PC,21.99,43.1,0.0,off,2026-01-26 20:05:00
11:22:33:44:55:66,Office PC,22.81,42.51,0.0,off,2026-01-26 20:10:00
11:22:33:44:55:66,Office PC,21.84,43.35,0.0,off,2026-01-26 20:15:00
11:22:33:44:55:66,Office PC,22.22,42.52,0.0,off,2026-01-26 20:20:00
11:22:33:44:55:66,Office PC,21.49,43.31,0.0,off,2026-01-26 20:25:00
11:22:33:44:55:66,Office PC,22.37,43.26,0.0,off,2026-01-26 20:30:00
11:22:33:44:55:66,Office PC,22.47,41.88,0.0,off,2026-01-26 20:35:00
11:22:33:44:55:66,Office PC,22.43,44.59,0.0,off,2026-01-26 20:40:00
11:22:33:44:55:66,Office PC,22.72,44.3,0.0,off,2026-01-26 20:45:00
11:22:33:44:55:66,Office PC,22.72,41.8,0.0,off,2026-01-26 20:50:00
11:22:33:44:55:66,Office PC,22.64,41.59,0.0,off,2026-01-26 20:55:00
11:22:33:44:55:66,Office PC,22.49,43.91,0.0,off,2026-01-26 21:00:00
11:22:33:44:55:66,Office PC,22.68,42.36,0.0,off,2026-01-26 21:05:00
11:22:33:44:55:66,Office PC,22.94,43.97,0.0,off,2026-01-26 21:10:00
11:22:33:44:55:66,Office PC,22.39,44.17,0.0,off,2026-01-26 21:15:00
11:22:33:44:55:66,Office PC,22.66,42.78,0.0,off,2026-01-26 21:20:00
11:22:33:44:55:66,Office PC,22.36,46.44,0.0,off,2026-01-26 21:25:00
11:22:33:44:55:66,Office PC,22.18,42.46,0.0,off,2026-01-26 21:30:00
11:22:33:44:55:66,Office PC,22.41,45.3,0.0,off,2026-01-26 21:35:00
11:22:33:44:55:66,Office PC,23.26,44.66,0.0,off,2026-01-26 21:40:00
11:22:33:44:55:66,Office PC,23.29,45.11,0.0,off,2026-01-26 21:45:00
11:22:33:44:55:66,Office PC,22.88,42.18,0.0,off,2026-01-26 21:50:00
11:22:33:44:55:66,Office PC,22.54,44.64,0.0,off,2026-01-26 21:55:00
11:22:33:44:55:66,Office PC,23.07,43.42,0.0,off,2026-01-26 22:00:00
11:22:33:44:55:66,Office PC,23.14,44.66,0.0,off,2026-01-26 22:05:00
11:22:33:44:55:66,Office PC,22.86,43.44,0.0,off,2026-01-26 22:10:00
11:22:33:44:55:66,Office PC,22.69,45.33,0.0,off,2026-01-26 22:15:00
11:22:33:44:55:66,Office PC,22.98,43.27,0.0,off,2026-01-26 22:20:00
11:22:33:44:55:66,Office PC,23.66,42.61,0.0,off,2026-01-26 22:25:00
11:22:33:44:55:66,Office PC,22.97,45.89,0.0,off,2026-01-26 22:30:00
11:22:33:44:55:66,Office PC,23.25,44.95,0.0,off,2026-01-26 22:35:00
11:22:33:44:55:66,Office PC,24.36,45.4,0.0,off,2026-01-26 22:40:00
11:22:33:44:55:66,Office PC,22.99,46.49,0.0,off,2026-01-26 22:45:00
11:22:33:44:55:66,Office PC,24.12,43.64,0.0,off,2026-01-26 22:50:00
11:22:33:44:55:66,Office PC,23.47,44.81,0.0,off,2026-01-26 22:55:00
11:22:33:44:55:66,Office PC,23.28,45.58,0.0,off,2026-01-26 23:00:00
11:22:33:44:55:66,Office PC,23.5,45.56,0.0,off,2026-01-26 23:05:00
11:22:33:44:55:66,Office PC,23.69,45.14,0.0,off,2026-01-26 23:10:00
11:22:33:44:55:66,Office PC,24.14,44.5,0.0,off,2026-01-26 23:15:00
11:22:33:44:55:66,Office PC,24.04,43.37,0.0,off,2026-01-26 23:20:00
11:22:33:44:55:66,Office PC,24.1,44.38,0.0,off,2026-01-26 23:25:00
11:22:33:44:55:66,Office PC,23.57,45.31,0.0,off,2026-01-26 23:30:00
11:22:33:44:55:66,Office PC,23.86,44.19,0.0,off,2026-01-26 23:35:00
11:22:33:44:55:66,Office PC,23.94,46.42,0.0,off,2026-01-26 23:40:00
11:22:33:44:55:66,Office PC,24.01,45.19,0.0,off,2026-01-26 23:45:00
11:22:33:44:55:66,Office PC,23.24,45.26,0.0,off,2026-01-26 23:50:00
11:22:33:44:55:66,Office PC,23.72,45.77,0.0,off,2026-01-26 23:55:00
11:22:33:44:55:66,Office PC,23.83,44.17,0.0,off,2026-01-27 00:00:00
11:22:33:44:55:66,Office PC,24.35,45.38,0.0,off,2026-01-27 00:05:00
11:22:33:44:55:66,Office PC,24.49,45.12,0.0,off,2026-01-27 00:10:00
11:22:33:44:55:66,Office PC,24.05,45.22,0.0,off,2026-01-27 00:15:00
11:22:33:44:55:66,Office PC,24.34,45.7,0.0,off,2026-01-27 00:20:00
11:22:33:44:55:66,Office PC,24.76,45.24,0.0,off,2026-01-27 00:25:00
11:22:33:44:55:66,Office PC,24.55,44.72,0.0,off,2026-01-27 00:30:00
11:22:33:44:55:66,Office PC,24.12,44.04,0.0,off,2026-01-27 00:35:00
11:22:33:44:55:66,Office PC,24.06,45.38,0.0,off,2026-01-27 00:40:00
11:22:33:44:55:66,Office PC,24.19,43.78,0.0,off,2026-01-27 00:45:00
11:22:33:44:55:66,Office PC,24.53,46.16,0.0,off,2026-01-27 00:50:00
11:22:33:44:55:66,Office PC,24.33,45.41,0.0,off,2026-01-27 00:55:00
11:22:33:44:55:66,Office PC,23.99,46.61,0.0,off,2026-01-27 01:00:00
11:22:33:44:55:66,Office PC,24.79,45.77,0.0,off,2026-01-27 01:05:00
11:22:33:44:55:66,Office PC,25.03,46.48,0.0,off,2026-01-27 01:10:00
11:22:33:44:55:66,Office PC,25.13,45.93,0.0,off,2026-01-27 01:15:00
11:22:33:44:55:66,Office PC,25.03,43.69,0.0,off,2026-01-27 01:20:00
11:22:33:44:55:66,Office PC,24.58,44.74,0.0,off,2026-01-27 01:25:00
11:22:33:44:55:66,Office PC,24.76,43.98,0.0,off,2026-01-27 01:30:00
11:22:33:44:55:66,Office PC,25.25,46.11,0.0,off,2026-01-27 01:35:00
