id,device_name,device_mac,temperature,humidity,energy_amp,relay_status,timestamp
2736,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.05,off,2026-02-02 00:13:37
2737,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.021,on,2026-02-02 00:13:46
2738,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.047,off,2026-02-02 00:13:47
2739,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:13:55
2740,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:13:59
2741,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.047,off,2026-02-02 00:14:00
2742,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.044,off,2026-02-02 00:14:03
2743,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:14:08
2744,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:14:12
2745,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:14:16
2746,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.042,off,2026-02-02 00:14:20
2747,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:14:22
2748,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:14:25
2749,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.047,off,2026-02-02 00:14:30
2750,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:14:40
2751,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:14:51
2752,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.05,off,2026-02-02 00:14:52
2753,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.047,off,2026-02-02 00:14:59
2754,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:15:02
2755,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.044,off,2026-02-02 00:15:03
2756,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.047,off,2026-02-02 00:15:12
2757,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.05,off,2026-02-02 00:15:16
2758,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:15:19
2759,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.044,off,2026-02-02 00:15:20
2760,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.044,off,2026-02-02 00:15:25
2761,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.226,off,2026-02-02 00:15:31
2762,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:15:32
2763,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.044,off,2026-02-02 00:15:42
2764,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.044,off,2026-02-02 00:15:46
2765,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:15:47
2766,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.047,off,2026-02-02 00:15:50
2767,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:15:52
2768,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.047,off,2026-02-02 00:15:54
2769,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:15:56
2770,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:16:00
2771,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:16:04
2772,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:16:13
2773,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.044,off,2026-02-02 00:16:14
2774,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:16:17
2775,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:16:22
2776,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.044,off,2026-02-02 00:16:24
2777,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.044,off,2026-02-02 00:16:28
2778,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.044,off,2026-02-02 00:16:31
2779,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.044,off,2026-02-02 00:16:35
2780,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:16:36
2781,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:16:40
2782,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:16:46
2783,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.042,off,2026-02-02 00:16:50
2784,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:16:51
2785,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.047,off,2026-02-02 00:16:54
2786,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:16:58
2787,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.042,off,2026-02-02 00:17:02
2788,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:17:03
2789,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:17:07
2790,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.234,off,2026-02-02 00:17:13
2791,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:17:19
2792,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:17:22
2793,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:17:28
2794,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:17:31
2795,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:17:34
2796,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:17:38
2798,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:17:41
2797,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.05,off,2026-02-02 00:17:41
2799,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:17:45
2800,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:17:48
2801,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.021,on,2026-02-02 00:17:51
2802,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:17:55
2803,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.027,on,2026-02-02 00:17:59
2804,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:18:20
2805,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:18:25
2806,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.021,on,2026-02-02 00:18:28
2807,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:18:29
2808,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:18:31
2809,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:18:35
2810,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:18:37
2811,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:18:39
2812,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:18:43
2813,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.042,off,2026-02-02 00:18:48
2814,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:18:49
2815,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:18:53
2816,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:18:56
2817,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:19:00
2818,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.047,off,2026-02-02 00:19:04
2819,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:19:06
2820,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.044,off,2026-02-02 00:19:08
2821,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.024,on,2026-02-02 00:19:10
2822,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:19:12
2823,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.021,on,2026-02-02 00:19:13
2824,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:19:17
2825,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:19:23
2826,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.024,on,2026-02-02 00:19:25
2827,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:19:31
2828,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:19:32
2829,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:19:35
2830,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.01,on,2026-02-02 00:19:48
2831,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.047,off,2026-02-02 00:19:57
2832,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:20:00
2833,복사기,F4:12:FA:9B:62:48,22.0,17.0,0.047,off,2026-02-02 00:20:01
2834,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:20:06
2835,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:20:09
2836,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:20:09
2837,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:20:14
2838,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:20:18
2839,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:20:22
2840,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:20:24
2841,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:20:28
2842,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:20:32
2843,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:20:34
2844,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:20:37
2845,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.05,off,2026-02-02 00:20:38
2846,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:20:41
2847,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:20:41
2848,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:20:50
2849,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:20:51
2850,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:20:55
2851,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.01,on,2026-02-02 00:21:01
2852,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:21:06
2853,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:21:07
2854,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:21:10
2855,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:21:14
2856,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.447,off,2026-02-02 00:21:17
2857,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:21:18
2858,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:21:21
2859,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:21:22
2860,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:21:26
2861,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.05,off,2026-02-02 00:21:32
2862,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.021,on,2026-02-02 00:21:34
2863,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:21:37
2864,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:21:37
2865,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.027,on,2026-02-02 00:21:41
2866,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:21:45
2867,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:21:46
2868,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:21:50
2869,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:21:51
2870,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:21:54
2871,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:22:01
2872,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.231,off,2026-02-02 00:22:05
2873,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:22:12
2874,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:22:16
2875,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:22:17
2876,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.05,off,2026-02-02 00:22:21
2878,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:22:27
2877,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.05,off,2026-02-02 00:22:27
2879,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:22:31
2880,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:22:45
2881,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:22:46
2882,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:22:54
2883,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:23:07
2884,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:23:10
2885,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:23:14
2886,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:23:18
2888,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:23:22
2887,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:23:22
2889,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:23:28
2890,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:23:33
2891,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:23:37
2892,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.053,off,2026-02-02 00:23:38
2893,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:23:41
2894,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:23:44
2895,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:23:45
2896,복사기,F4:12:FA:9B:62:48,23.0,17.0,1.42,off,2026-02-02 00:23:50
2897,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:23:54
2898,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:23:59
2899,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:24:03
2900,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:24:09
2901,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.05,off,2026-02-02 00:24:11
2902,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:24:13
2903,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:24:15
2904,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.021,on,2026-02-02 00:24:17
2905,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:24:20
2906,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.042,off,2026-02-02 00:24:23
2907,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:24:26
2908,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:24:27
2909,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:24:30
2910,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:24:31
2911,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.024,on,2026-02-02 00:24:33
2912,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:24:35
2913,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:24:37
2914,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.439,off,2026-02-02 00:24:38
2915,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:24:41
2916,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:24:42
2917,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.024,on,2026-02-02 00:24:45
2918,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:25:02
2919,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:25:06
2920,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.042,off,2026-02-02 00:25:07
2921,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:25:10
2922,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:25:11
2923,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:25:15
2924,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:25:17
2925,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.05,off,2026-02-02 00:25:21
2926,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:25:25
2927,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:25:33
2928,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.226,off,2026-02-02 00:25:33
2929,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:25:36
2930,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:25:40
2931,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:25:42
2932,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:25:44
2933,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:25:46
2934,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:25:48
2935,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:25:52
2936,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:25:57
2937,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:26:03
2938,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:26:04
2939,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:26:07
2940,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:26:11
2941,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.439,off,2026-02-02 00:26:18
2942,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.05,off,2026-02-02 00:26:21
2943,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:26:25
2944,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:26:29
2945,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:26:30
2946,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:26:34
2947,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:26:35
2948,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:26:39
2949,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:26:42
2950,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:26:46
2951,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:26:48
2952,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:26:54
2953,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:26:54
2954,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:26:58
2955,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:27:01
2956,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:27:05
2957,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:27:13
2958,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:27:17
2959,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:27:20
2960,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:27:25
2961,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:27:28
2962,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:27:29
2963,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:27:31
2964,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.042,off,2026-02-02 00:27:35
2965,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:27:35
2966,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:27:39
2967,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:27:42
2968,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:27:46
2969,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.525,off,2026-02-02 00:27:53
2970,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:27:54
2971,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:27:58
2972,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.05,off,2026-02-02 00:27:59
2973,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:28:06
2974,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:28:10
2975,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:28:12
2976,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:28:13
2977,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:28:16
2978,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:28:17
2979,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:28:21
2980,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:28:23
2981,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.05,off,2026-02-02 00:28:25
2982,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:28:27
2983,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:28:30
2984,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.05,off,2026-02-02 00:28:34
2985,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.496,off,2026-02-02 00:28:40
2986,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:28:45
2988,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:28:49
2987,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:28:49
2989,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.021,on,2026-02-02 00:28:52
2990,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.019,on,2026-02-02 00:28:56
2991,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:29:00
2992,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:29:05
2993,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:29:12
2994,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.05,off,2026-02-02 00:29:16
2995,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:29:19
2996,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:29:24
2997,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:29:33
2998,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:29:37
2999,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:29:45
3000,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:29:50
3001,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.047,off,2026-02-02 00:29:51
3002,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.013,on,2026-02-02 00:29:54
3003,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:29:58
3004,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:30:02
3005,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:30:06
3006,복사기,F4:12:FA:9B:62:48,23.0,17.0,0.044,off,2026-02-02 00:30:07
3007,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:30:10
3008,공기청정기,F4:12:FA:9C:7F:CC,22.0,17.0,0.016,on,2026-02-02 00:30:15
